ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
111067,Hardyal Singh Garchey,M,27.0,,,India,IND,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Gold
111075,Jagjit Singh Kular,M,20.0,170.0,58.0,India,IND,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Gold
111081,Jaipal Singh Munda,M,25.0,,,India,IND,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Gold
111093,Kunwar Digvijay Singh,M,26.0,,,India,IND,1948 Summer,1948,Summer,London,Hockey,Hockey Men's Hockey,Gold
111093,Kunwar Digvijay Singh,M,30.0,,,India,IND,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Gold
111123,Prithipal Singh,M,32.0,175.0,71.0,India,IND,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Gold
111125,Rajinder Singh,M,22.0,175.0,67.0,India,IND,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Gold
111131,Ravinder Pal Singh,M,19.0,168.0,63.0,India,IND,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Gold
111133,Roop Singh Bais,M,21.0,170.0,,India,IND,1932 Summer,1932,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold
111133,Roop Singh Bais,M,25.0,170.0,,India,IND,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Gold
111159,Udham Singh Kular,M,23.0,168.0,58.0,India,IND,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Gold
111159,Udham Singh Kular,M,28.0,168.0,58.0,India,IND,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Gold
111159,Udham Singh Kular,M,36.0,168.0,58.0,India,IND,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Gold
111168,Amit Singh Bakshi,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Gold
111169,Tarlochan Singh Bawa,M,25.0,,,India,IND,1948 Summer,1948,Summer,London,Hockey,Hockey Men's Hockey,Gold
111173,Raghbir Singh Bhola,M,29.0,183.0,67.0,India,IND,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Gold
111191,Randhir Singh Gentle,M,25.0,,,India,IND,1948 Summer,1948,Summer,London,Hockey,Hockey Men's Hockey,Gold
111191,Randhir Singh Gentle,M,29.0,,,India,IND,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Gold
111191,Randhir Singh Gentle,M,34.0,,,India,IND,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Gold
111195,Dharam Singh Gill,M,33.0,,,India,IND,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Gold
111200,Gurcharan Singh Grewal,M,25.0,,,India,IND,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Gold
111257,Surinder Singh Sodhi Shokar,M,23.0,178.0,83.0,India,IND,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Gold
111268,"Balbir Singh Dosanjh, Sr.",M,23.0,,,India,IND,1948 Summer,1948,Summer,London,Hockey,Hockey Men's Hockey,Gold
111268,"Balbir Singh Dosanjh, Sr.",M,27.0,,,India,IND,1952 Summer,1952,Summer,Helsinki,Hockey,Hockey Men's Hockey,Gold
111268,"Balbir Singh Dosanjh, Sr.",M,32.0,,,India,IND,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Gold
111300,Martin Sinkovi,M,26.0,188.0,95.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Gold
111301,Valent Sinkovi,M,28.0,187.0,93.0,Croatia,CRO,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,Gold
111352,Vin Jeremias Sipil,M,26.0,175.0,68.0,Finland,FIN,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's Cross-Country, Team",Gold
111366,Nikolaos Siranidis,M,28.0,175.0,75.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Synchronized Springboard,Gold
111370,Iosif Srbu,M,26.0,179.0,79.0,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold
111374,Cornelia Sirch (Embacher-),F,21.0,176.0,70.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
111415,Yury Fyodorovich Sisikin,M,23.0,177.0,76.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Team",Gold
111415,Yury Fyodorovich Sisikin,M,27.0,177.0,76.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's Foil, Team",Gold
111433,Bayram it,M,,,,Turkey,TUR,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
111459,"Kenneth Robert ""Ken"" Sitzberger",M,19.0,177.0,70.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Diving,Diving Men's Springboard,Gold
111471,Sigvard Jakob Sivertsen,M,31.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
111472,Sture Sivertsen,M,31.0,190.0,83.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
111477,Anna Vitalyevna Sivkova,F,22.0,176.0,64.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Fencing,"Fencing Women's epee, Team",Gold
111496,Curt Josef Sjberg,M,23.0,,,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Gold
111509,Axel Adolf Sjblom,M,25.0,,,Sweden,SWE,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Gold
111513,Sven-Olov Isak Sjdelius,M,27.0,180.0,67.0,Sweden,SWE,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
111513,Sven-Olov Isak Sjdelius,M,31.0,180.0,67.0,Sweden,SWE,1964 Summer,1964,Summer,Tokyo,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Gold
111536,"Ture Sigvard ""Thure"" Sjstedt",M,24.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
111540,Tore Ingemar Sjstrand,M,26.0,180.0,68.0,Sweden,SWE,1948 Summer,1948,Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",Gold
111543,Sarah Frederica Sjstrm,F,22.0,182.0,76.0,Sweden,SWE,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,Gold
111548,Robert Emanuel Sjursen (-Rafto),M,21.0,,,Norway,NOR,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Gold
111568,Khalid Skah,M,25.0,170.0,60.0,Morocco,MAR,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 10,000 metres",Gold
111571,Nataliya Anatolivna Skakun,F,23.0,160.0,60.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Middleweight,Gold
111582,Karl Ragnar Skanker (Eriksson-),M,38.0,183.0,83.0,Sweden,SWE,1972 Summer,1972,Summer,Munich,Shooting,"Shooting Mixed Free Pistol, 50 metres",Gold
111586,Ladislav kantr,M,33.0,189.0,80.0,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
111587,Peter kantr,M,34.0,182.0,78.0,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
111596,"Halldor Skard, Jr.",M,24.0,178.0,63.0,Norway,NOR,1998 Winter,1998,Winter,Nagano,Nordic Combined,Nordic Combined Men's Team,Gold
111599,Bente Skari-Martinsen,F,29.0,173.0,63.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Gold
111602,Konstantinos Skarlatos,M,29.0,,,Greece,GRE,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Dueling Pistol Au Commandement, 25 metres",Gold
111617,Gudbrand Gudbrandsen Skatteboe,M,32.0,,,Norway,NOR,1908 Summer,1908,Summer,London,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",Gold
111632,"Robert Danforth ""Bob"" Skelton",M,20.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Men's 200 metres Breaststroke,Gold
111634,"Nicholas David ""Nick"" Skelton",M,54.0,175.0,76.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
111634,"Nicholas David ""Nick"" Skelton",M,58.0,175.0,76.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold
111660,Callum Skinner,M,23.0,187.0,93.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Team Sprint,Gold
111661,Catherine Skinner,F,26.0,172.0,80.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Trap,Gold
111675,"Angela Robyn ""Angie"" Skirving-Lambert",F,19.0,181.0,68.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Women's Hockey,Gold
111678,Kristen Skjeldal,M,24.0,175.0,70.0,Norway,NOR,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
111678,Kristen Skjeldal,M,34.0,175.0,70.0,Norway,NOR,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
111693,Igor Yevgenyevich Sklyarov,M,22.0,183.0,77.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Football,Football Men's Football,Gold
111694,Jaroslav Skobla,M,33.0,178.0,83.0,Czechoslovakia,TCH,1932 Summer,1932,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight,Gold
111696,Lidiya Pavlovna Skoblikova (-Polozkova),F,20.0,163.0,59.0,Soviet Union,URS,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Women's 1,500 metres",Gold
111696,Lidiya Pavlovna Skoblikova (-Polozkova),F,20.0,163.0,59.0,Soviet Union,URS,1960 Winter,1960,Winter,Squaw Valley,Speed Skating,"Speed Skating Women's 3,000 metres",Gold
111696,Lidiya Pavlovna Skoblikova (-Polozkova),F,24.0,163.0,59.0,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Speed Skating,Speed Skating Women's 500 metres,Gold
111696,Lidiya Pavlovna Skoblikova (-Polozkova),F,24.0,163.0,59.0,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 1,000 metres",Gold
111696,Lidiya Pavlovna Skoblikova (-Polozkova),F,24.0,163.0,59.0,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 1,500 metres",Gold
111696,Lidiya Pavlovna Skoblikova (-Polozkova),F,24.0,163.0,59.0,Soviet Union,URS,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 3,000 metres",Gold
111697,Yury Georgiyevich Skobov,M,22.0,176.0,70.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Gold
111707,Vibeke Westbye Skofterud,F,29.0,165.0,62.0,Norway,NOR,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
111728,Kamila Skolimowska,F,17.0,180.0,112.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Hammer Throw,Gold
111743,Edward Skorek,M,32.0,192.0,84.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Volleyball,Volleyball Men's Volleyball,Gold
111769,Rikke Erhardsen Skov,F,23.0,181.0,73.0,Denmark,DEN,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,Gold
111797,Lynn Ellen Skrifvars (-Nelson),F,21.0,173.0,59.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
111804,Zdenk krland,M,22.0,,,Czechoslovakia,TCH,1936 Summer,1936,Summer,Berlin,Canoeing,"Canoeing Men's Canadian Doubles, 10,000 metres",Gold
111807,Branko Skroe,M,25.0,195.0,89.0,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
111820,Arkadiusz Skrzypaszek,M,24.0,185.0,78.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Individual,Gold
111820,Arkadiusz Skrzypaszek,M,24.0,185.0,78.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Modern Pentathlon,Modern Pentathlon Men's Team,Gold
111842,Julius Ferninand Skutnabb,M,34.0,,,Finland,FIN,1924 Winter,1924,Winter,Chamonix,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
111848,Aleksandr Vikentyevich Skvortsov,M,29.0,171.0,86.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
111889,"Colby Edmund ""Babe"" Slater",M,23.0,191.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Rugby,Rugby Men's Rugby,Gold
111889,"Colby Edmund ""Babe"" Slater",M,28.0,191.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
111894,"Norman Bernard ""Norm"" Slater",M,30.0,180.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
111896,"Cyril Seely ""Sig"" Slater",M,26.0,170.0,,Canada,CAN,1924 Winter,1924,Winter,Chamonix,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
111900,Kate Elizabeth Slatter (-Allen),F,24.0,180.0,71.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxless Pairs,Gold
111904,Simon Kaurin Slttvik,M,34.0,,,Norway,NOR,1952 Winter,1952,Winter,Oslo,Nordic Combined,Nordic Combined Men's Individual,Gold
111916,Zoran Slavni,M,30.0,181.0,72.0,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
111923,Brandon Douglas Slay,M,24.0,173.0,76.0,United States,USA,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Middleweight, Freestyle",Gold
111931,Ji lgr (Bubla-),M,26.0,186.0,94.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
111937,Svetlana Yuryevna Sleptsova,F,23.0,162.0,54.0,Russia,RUS,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Gold
111938,Yelena Vladimirovna Slesarenko (Sivushenko-),F,22.0,178.0,60.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's High Jump,Gold
111956,Tom Slingsby,M,27.0,186.0,81.0,Australia,AUS,2012 Summer,2012,Summer,London,Sailing,Sailing Men's One Person Dinghy,Gold
111990,Franke Sloothaak,M,30.0,186.0,83.0,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
111990,Franke Sloothaak,M,38.0,186.0,83.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
112011,Tadeusz lusarski,M,26.0,178.0,76.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Pole Vault,Gold
112020,Olga Anatolyevna Slyusareva,F,35.0,168.0,60.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Cycling,Cycling Women's Points Race,Gold
112031,Minke Smabers (-Smeets),F,29.0,158.0,49.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Women's Hockey,Gold
112040,Irfan Smajlagi,M,34.0,188.0,84.0,Croatia,CRO,1996 Summer,1996,Summer,Atlanta,Handball,Handball Men's Handball,Gold
112044,Zygmunt Antoni Smalcerz,M,31.0,153.0,52.0,Poland,POL,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Flyweight,Gold
112051,Kim Maree Small (-Tuckwell),F,23.0,159.0,61.0,Australia,AUS,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Women's Hockey,Gold
112052,"Samantha ""Sami Jo"" Small (-Bridges)",F,25.0,170.0,85.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold
112061,Hilary Hurlburt Smart,M,22.0,,,Hilarius,USA,1948 Summer,1948,Summer,London,Sailing,Sailing Mixed Two Person Keelboat,Gold
112065,Paul Hurlburt Smart,M,56.0,,,Hilarius,USA,1948 Summer,1948,Summer,London,Sailing,Sailing Mixed Two Person Keelboat,Gold
112091,Richard mehlk,M,28.0,190.0,100.0,Czech Republic,CZE,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
112111,Raisa Petrovna Smetanina,F,23.0,162.0,53.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Gold
112111,Raisa Petrovna Smetanina,F,23.0,162.0,53.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
112111,Raisa Petrovna Smetanina,F,27.0,162.0,53.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Gold
112111,Raisa Petrovna Smetanina,F,39.0,162.0,53.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
112126,Karlheinz Smieszek,M,27.0,174.0,67.0,West Germany,FRG,1976 Summer,1976,Summer,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Gold
112131,Kristina migun-Vhi,F,28.0,168.0,59.0,Estonia,EST,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Gold
112131,Kristina migun-Vhi,F,28.0,168.0,59.0,Estonia,EST,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,Gold
112152,Vladimir Mikhaylovich Smirnov,M,29.0,185.0,85.0,Kazakhstan,KAZ,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Gold
112157,Irina Anatolyevna Smirnova-Ilchenko,F,20.0,185.0,73.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Volleyball,Volleyball Women's Volleyball,Gold
112169,Miloushka Yasemin Smit,F,23.0,178.0,70.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Gold
112172,Adrian Howard Smith,M,23.0,186.0,81.0,United States,USA,1960 Summer,1960,Summer,Roma,Basketball,Basketball Men's Basketball,Gold
112193,"Francis Bede ""Frank"" Smith",M,22.0,,,Australasia,ANZ,1908 Summer,1908,Summer,London,Rugby,Rugby Men's Rugby,Gold
112197,"William Thomas ""Bill"" Smith",M,23.0,,,United States,USA,1952 Summer,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold
112198,"William Melvin ""Bill"" Smith, Jr.",M,24.0,,,United States,USA,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,Gold
112198,"William Melvin ""Bill"" Smith, Jr.",M,24.0,,,United States,USA,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
112207,Calvin Smith,M,23.0,178.0,69.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
112209,"Caroline ""Carol"" Smith (-Macias)",F,17.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Diving,Diving Women's Plain High,Gold
112212,Charles Sydney Smith,M,29.0,186.0,105.0,Great Britain,GBR,1908 Summer,1908,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
112212,Charles Sydney Smith,M,33.0,186.0,105.0,Great Britain,GBR,1912 Summer,1912,Summer,Stockholm,Water Polo,Water Polo Men's Water Polo,Gold
112212,Charles Sydney Smith,M,41.0,186.0,105.0,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Water Polo,Water Polo Men's Water Polo,Gold
112220,Clark Smith,M,21.0,206.0,90.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
112229,"David ""Dave"" Smith",M,25.0,183.0,85.0,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
112230,"David James ""Dave"" Smith",M,34.0,170.0,63.0,Minotaur,USA,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed 5.5 metres,Gold
112238,Finis Dean Smith,M,20.0,180.0,72.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
112249,Ethel May Smith (-Stewart),F,20.0,165.0,54.0,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
112269,Owen Guinn Smith,M,28.0,187.0,79.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Pole Vault,Gold
112271,Edwin Harold Smith,M,23.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Diving,Diving Men's Platform,Gold
112278,Herbert Smith,M,30.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Football,Football Men's Football,Gold
112281,"Reginald Joseph ""Hooley"" Smith",M,19.0,178.0,70.0,Canada,CAN,1924 Winter,1924,Winter,Chamonix,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
112289,"James Hopkins Smith, Jr.",M,38.0,,,Llanoria,USA,1948 Summer,1948,Summer,London,Sailing,Sailing Mixed 6 metres,Gold
112309,John Smith,M,22.0,192.0,72.0,South Africa,RSA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Coxless Fours,Gold
112312,John William Smith,M,23.0,170.0,62.0,United States,USA,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
112312,John William Smith,M,26.0,170.0,62.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Featherweight, Freestyle",Gold
112316,Julie M. Smith,F,28.0,162.0,,United States,USA,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Gold
112317,Justus Ketchum Smith,M,26.0,,,United States,USA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,Gold
112322,"Katherine May ""Katie"" Smith",F,26.0,180.0,79.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Women's Basketball,Gold
112322,"Katherine May ""Katie"" Smith",F,30.0,180.0,79.0,United States,USA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Gold
112322,"Katherine May ""Katie"" Smith",F,34.0,180.0,79.0,United States,USA,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Women's Basketball,Gold
112331,LaMont Smith,M,23.0,188.0,73.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
112334,Leah Smith,F,21.0,178.0,67.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
112354,Melanie Ainsworth Smith (-Taylor),F,34.0,170.0,57.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
112355,Michele Mary Smith,F,29.0,177.0,70.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Gold
112355,Michele Mary Smith,F,33.0,177.0,70.0,United States,USA,2000 Summer,2000,Summer,Sydney,Softball,Softball Women's Softball,Gold
112357,Michelle Marie Smith (-De Bruin),F,26.0,160.0,71.0,Ireland,IRL,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 400 metres Freestyle,Gold
112357,Michelle Marie Smith (-De Bruin),F,26.0,160.0,71.0,Ireland,IRL,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Individual Medley,Gold
112357,Michelle Marie Smith (-De Bruin),F,26.0,160.0,71.0,Ireland,IRL,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 400 metres Individual Medley,Gold
112387,"Ronald Ray ""Ronnie Ray"" Smith",M,19.0,173.0,73.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
112404,"Steven Delano ""Steve"" Smith",M,31.0,200.0,100.0,United States,USA,2000 Summer,2000,Summer,Sydney,Basketball,Basketball Men's Basketball,Gold
112412,Tate Smith,M,30.0,187.0,92.0,Australia,AUS,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Gold
112418,Tommie C. Smith,M,24.0,191.0,84.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 200 metres,Gold
112439,William Faulder Smith,M,33.0,,,Great Britain,GBR,1920 Summer,1920,Summer,Antwerpen,Hockey,Hockey Men's Hockey,Gold
112440,"Willie James Smith, III",M,28.0,173.0,73.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
112442,"William Alexander ""Willie"" Smith",M,19.0,,,South Africa,RSA,1924 Summer,1924,Summer,Paris,Boxing,Boxing Men's Bantamweight,Gold
112451,Forrest Custer Smithson,M,23.0,183.0,81.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,Gold
112474,Nina Nikolayevna Smoleyeva (-Nikitina),F,20.0,175.0,72.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Women's Volleyball,Gold
112474,Nina Nikolayevna Smoleyeva (-Nikitina),F,24.0,175.0,72.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Volleyball,Volleyball Women's Volleyball,Gold
112475,Olivia Smoliga,F,21.0,188.0,72.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
112493,Clement Eyer Smoot,M,20.0,,,Western Golf Association-1,USA,1904 Summer,1904,Summer,St. Louis,Golf,Golf Men's Team,Gold
112515,Volodymyr Viktorovych Smyrnov,M,26.0,185.0,78.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Foil, Individual",Gold
