ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
82877,Camille-Marie Manuella Muffat,F,22.0,183.0,71.0,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
82901,Ibtihaj Muhammad,F,30.0,170.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Bronze
82902,Lutalo Massop-Muhammad,M,21.0,191.0,80.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Welterweight,Bronze
82908,Usman Edu Muhammed,M,22.0,169.0,78.0,Nigeria,NGR,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
82910,"Charlotte ""Lotte"" Mhe (-Eschrich)",F,18.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
82932,Eve Muirhead,F,23.0,173.0,66.0,Great Britain,GBR,2014 Winter,2014,Winter,Sochi,Curling,Curling Women's Curling,Bronze
82944,Sadik Mujki,M,20.0,190.0,79.0,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Pairs,Bronze
82944,Sadik Mujki,M,24.0,190.0,79.0,Slovenia,SLO,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxless Fours,Bronze
82987,Charles Marie Aloy Mulder,M,26.0,,,Belgium-1,BEL,1924 Winter,1924,Winter,Chamonix,Bobsleigh,Bobsleigh Men's Four/Five,Bronze
82993,Michel Theodoor Mulder,M,27.0,184.0,82.0,Netherlands,NED,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Men's 1,000 metres",Bronze
82994,Ronald Matthias Mulder,M,27.0,185.0,80.0,Netherlands,NED,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's 500 metres,Bronze
82996,"Teunis ""Teun"" Mulder",M,31.0,182.0,87.0,Netherlands,NED,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Keirin,Bronze
83008,Gael Patricia Mulhall-Martin,F,27.0,175.0,98.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Shot Put,Bronze
83016,Rolf Theodor Heinz Mulka,M,32.0,184.0,87.0,Macky VI,GER,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze
83033,Adolf Mller,M,34.0,,,Switzerland,SUI,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
83036,Alina Mller,F,15.0,162.0,50.0,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
83051,Claudia Mller,F,26.0,178.0,64.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Football,Football Women's Football,Bronze
83053,Craig John Muller,M,23.0,189.0,85.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Bronze
83080,Helmar Mller,M,29.0,180.0,74.0,West Germany,FRG,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
83082,Herbert Mller,M,23.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,Bronze
83091,Jens Mller,M,32.0,175.0,75.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Luge,Luge Men's Singles,Bronze
83094,Julia Mller,F,30.0,170.0,71.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
83095,Julio Mller Lujn,M,31.0,,,Mexico,MEX,1936 Summer,1936,Summer,Berlin,Polo,Polo Men's Polo,Bronze
83103,Kurt Mller,M,34.0,187.0,93.0,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Shooting,"Shooting Mixed Free Rifle, Three Positions, 300 metres",Bronze
83115,Martina Mller,F,24.0,161.0,56.0,Germany,GER,2004 Summer,2004,Summer,Athina,Football,Football Women's Football,Bronze
83116,Mathias Mller,M,24.0,187.0,80.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
83132,Otto Adolf Mller,M,24.0,,,Switzerland,SUI,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
83137,Petra Mller (-Schersing),F,23.0,180.0,67.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
83170,Ellen S. Mller-Preis,F,24.0,173.0,,Austria,AUT,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Women's Foil, Individual",Bronze
83170,Ellen S. Mller-Preis,F,36.0,173.0,,Austria,AUT,1948 Summer,1948,Summer,London,Fencing,"Fencing Women's Foil, Individual",Bronze
83172,Janne Mller-Wieland,F,29.0,175.0,69.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Bronze
83184,"Alex Gerhard ""Lex"" Mullink",M,19.0,189.0,90.0,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Fours,Bronze
83237,Mun Pil-Hui,F,25.0,168.0,62.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Handball,Handball Women's Handball,Bronze
83258,Kirsten Mnchow (-Klose-),F,23.0,172.0,75.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Hammer Throw,Bronze
83274,"Emil Gustav ""Miel"" Mundt",M,27.0,,,Netherlands,NED,1908 Summer,1908,Summer,London,Football,Football Men's Football,Bronze
83288,Laurent Farci Munier,M,25.0,192.0,92.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Handball,Handball Men's Handball,Bronze
83313,"Timothy Alexander ""Tim"" Munnings",M,34.0,188.0,73.0,Bahamas,BAH,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
83317,Anniara Muoz Carrazana,F,24.0,183.0,66.0,Cuba,CUB,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Women's Volleyball,Bronze
83340,Oscar Luis Muoz Oviedo,M,19.0,178.0,58.0,Colombia,COL,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Flyweight,Bronze
83348,Alexander Munro,M,37.0,,,K Division Metropolitan Police Team-3,GBR,1908 Summer,1908,Summer,London,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Bronze
83355,Thalia Janina Munro,F,22.0,177.0,70.0,United States,USA,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze
83376,Nicolae Munteanu,M,28.0,189.0,96.0,Romania,ROU,1980 Summer,1980,Summer,Moskva,Handball,Handball Men's Handball,Bronze
83376,Nicolae Munteanu,M,32.0,189.0,96.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Men's Handball,Bronze
83392,Diana Marie Munz (-DePetro),F,22.0,162.0,56.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 800 metres Freestyle,Bronze
83426,Arihito Muramatsu,M,31.0,177.0,78.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze
83428,Pirjo Elina Muranen (Manninen-),F,28.0,174.0,62.0,Finland,FIN,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
83447,Valery Alekseyevich Muratov,M,25.0,180.0,77.0,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Speed Skating,Speed Skating Men's 500 metres,Bronze
83447,Valery Alekseyevich Muratov,M,29.0,180.0,77.0,Soviet Union,URS,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,000 metres",Bronze
83448,Sofiya Ivanovna Muratova (Poduzdova-),F,27.0,160.0,55.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
83448,Sofiya Ivanovna Muratova (Poduzdova-),F,27.0,160.0,55.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Team Portable Apparatus,Bronze
83448,Sofiya Ivanovna Muratova (Poduzdova-),F,27.0,160.0,55.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Women's Uneven Bars,Bronze
83448,Sofiya Ivanovna Muratova (Poduzdova-),F,31.0,160.0,55.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Gymnastics,Gymnastics Women's Balance Beam,Bronze
83452,Romualdas Murauskas,M,22.0,,,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Boxing,Boxing Men's Light-Heavyweight,Bronze
83469,"John Lawrence Cosgrave ""Jack"" Murdoch",M,19.0,,,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,Bronze
83476,Sergei Jurevich Mureico,M,26.0,195.0,120.0,Moldova,MDA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Bronze
83502,Koji Alexander Murofushi,M,37.0,187.0,96.0,Japan,JPN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Hammer Throw,Bronze
83514,Clayton Murphy,M,21.0,180.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,Bronze
83521,Frank Dwyer Murphy,M,22.0,177.0,62.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Pole Vault,Bronze
83530,John Joseph Murphy,M,19.0,196.0,88.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Backstroke,Bronze
83534,Kelly Murphy,F,26.0,188.0,77.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze
83543,Patrick Murphy,M,24.0,190.0,88.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
83543,Patrick Murphy,M,24.0,190.0,88.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
83573,"Frederic Seymour ""Fred"" Murray",M,25.0,180.0,66.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 110 metres Hurdles,Bronze
83603,Yvonne Carol Grace Murray (-Mooney),F,23.0,170.0,50.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 3,000 metres",Bronze
83605,Donna-Marie Louise Murray-Hartley (-Wass),F,25.0,170.0,55.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
83613,Makhach Dalgatovich Murtazaliyev,M,20.0,172.0,66.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
83615,Andrew John Murtha,M,28.0,,,Australia,AUS,1994 Winter,1994,Winter,Lillehammer,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Bronze
83621,Pedro Mura Leguizamon,M,29.0,181.0,81.0,Spain,ESP,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Bronze
83624,"Richard ""Dick"" Murunga",M,23.0,178.0,67.0,Kenya,KEN,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Welterweight,Bronze
83641,Volodymyr Andriyovych Musalimov,M,23.0,181.0,67.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Welterweight,Bronze
83674,Josef Musil,M,36.0,179.0,79.0,Czechoslovakia,TCH,1968 Summer,1968,Summer,Mexico City,Volleyball,Volleyball Men's Volleyball,Bronze
83678,Bogdan Musiol,M,22.0,183.0,86.0,East Germany-1,GDR,1980 Winter,1980,Winter,Lake Placid,Bobsleigh,Bobsleigh Men's Two,Bronze
83688,Pavel Ilyich Muslimov,M,30.0,176.0,72.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Bronze
83698,Angelo Musone,M,21.0,183.0,91.0,Italy,ITA,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Heavyweight,Bronze
83713,Farkhat Akhatovich Mustafin,M,25.0,160.0,57.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Bronze
83715,Aliya Farkhatovna Mustafina,F,17.0,162.0,48.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
83715,Aliya Farkhatovna Mustafina,F,17.0,162.0,48.0,Russia,RUS,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,Bronze
83715,Aliya Farkhatovna Mustafina,F,21.0,162.0,48.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
83716,Ismail Mustafov (-Ivaylo Marinov) Huseinov (-Khristov),M,20.0,162.0,50.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Light-Flyweight,Bronze
83717,Said Sherifov Mustafov,M,31.0,174.0,98.0,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Bronze
83724,Marin Musta,M,22.0,183.0,73.0,Romania,ROU,1976 Summer,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Team",Bronze
83724,Marin Musta,M,30.0,183.0,73.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Team",Bronze
83728,Kaija Marja Mustonen,F,22.0,166.0,53.0,Finland,FIN,1964 Winter,1964,Winter,Innsbruck,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze
83730,Sami Jouni Kristian Mustonen,M,20.0,175.0,75.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Freestyle Skiing,Freestyle Skiing Men's Moguls,Bronze
83733,David Vladimirovi Musubes,M,36.0,186.0,113.0,Slovakia,SVK,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
83735,Oana Manuela Muunoi-Pantelimon,F,27.0,178.0,61.0,Romania,ROU,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's High Jump,Bronze
83738,"Michael ""Mike"" Musyoki",M,28.0,168.0,54.0,Kenya,KEN,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 10,000 metres",Bronze
83742,Abel Kiprop Mutai,M,23.0,187.0,73.0,Kenya,KEN,2012 Summer,2012,Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
83747,Marid Kamilyevich Mutalimov,M,28.0,187.0,120.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
83751,Emir Mutapi,M,24.0,197.0,90.0,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Bronze
83769,Maria de Lurdes Mutola,F,23.0,165.0,63.0,Mozambique,MOZ,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 800 metres,Bronze
83775,Boniface William Mutwol,M,24.0,160.0,55.0,Kenya,KEN,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
83841,Keith Mwila,M,,,,Zambia,ZAM,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Light-Flyweight,Bronze
83845,Aleksandr Ivanovich Myasnikov,M,21.0,176.0,75.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Bronze
83851,Jeanette Evelyn Myburgh,F,16.0,,,South Africa,RSA,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
83852,Natalie Anne Myburgh (-Gillespie),F,16.0,,,South Africa,RSA,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
83853,Curtis Allen Myden,M,22.0,188.0,84.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 200 metres Individual Medley,Bronze
83853,Curtis Allen Myden,M,22.0,188.0,84.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 400 metres Individual Medley,Bronze
83853,Curtis Allen Myden,M,26.0,188.0,84.0,Canada,CAN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 400 metres Individual Medley,Bronze
83857,"Edwin Earl ""Ed"" Myers",M,23.0,175.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's Pole Vault,Bronze
83863,Viola Myers,F,,,,Canada,CAN,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
83864,Paula Jean Myers-Pope,F,22.0,162.0,51.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Diving,Diving Women's Platform,Bronze
83872,Per Andr Myhrer,M,27.0,189.0,93.0,Sweden,SWE,2010 Winter,2010,Winter,Vancouver,Alpine Skiing,Alpine Skiing Men's Slalom,Bronze
83890,Merete Myklebust,F,23.0,178.0,68.0,Norway,NOR,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,Bronze
83902,Mika Kristian Myllyl,M,24.0,183.0,74.0,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Bronze
83902,Mika Kristian Myllyl,M,24.0,183.0,74.0,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
83902,Mika Kristian Myllyl,M,28.0,183.0,74.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 10 kilometres,Bronze
83902,Mika Kristian Myllyl,M,28.0,183.0,74.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
83905,Jarmo Pentti Kalevi Myllys,M,28.0,175.0,76.0,Finland,FIN,1994 Winter,1994,Winter,Lillehammer,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
83905,Jarmo Pentti Kalevi Myllys,M,32.0,175.0,76.0,Finland,FIN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
83919,Lars Mikael Myrberg (Lundgren-),M,23.0,175.0,63.0,Sweden,SWE,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Welterweight,Bronze
83924,Rasmus Paul Myrgren,M,33.0,175.0,83.0,Sweden,SWE,2012 Summer,2012,Summer,London,Sailing,Sailing Men's One Person Dinghy,Bronze
83925,"Lawrence Ellwyne ""Larry"" Myricks",M,32.0,186.0,82.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Long Jump,Bronze
83928,Marit Myrml,F,26.0,168.0,58.0,Norway,NOR,1980 Winter,1980,Winter,Lake Placid,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
83935,Cord Hermann Mysegaes,M,24.0,178.0,64.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
83938,Anatoly Dmitriyevich Myshkin,M,21.0,205.0,95.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,Bronze
83938,Anatoly Dmitriyevich Myshkin,M,25.0,205.0,95.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
83952,Nataliya Ivanivna Mytriuk,F,28.0,180.0,72.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Handball,Handball Women's Handball,Bronze
83955,Devereaux Reginald Mytton,M,32.0,,,Buraddoo,AUS,1956 Summer,1956,Summer,Melbourne,Sailing,Sailing Mixed 5.5 metres,Bronze
83962,Na Gyeong-Min,F,27.0,175.0,65.0,South Korea-1,KOR,2004 Summer,2004,Summer,Athina,Badminton,Badminton Women's Doubles,Bronze
83982,Katrin Nabholz,F,27.0,168.0,56.0,Switzerland,SUI,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
83997,Fritz Nachmann,M,38.0,176.0,80.0,West Germany-1,FRG,1968 Winter,1968,Winter,Grenoble,Luge,Luge Mixed (Men)'s Doubles,Bronze
84001,Alvaro Nainovi,M,22.0,194.0,94.0,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,Bronze
84003,Lubomr Ncovsk,M,29.0,193.0,90.0,Czechoslovakia,TCH,1964 Summer,1964,Summer,Tokyo,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Bronze
84014,"Alexander Michael ""Alex"" Naddour",M,25.0,170.0,70.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Pommelled Horse,Bronze
84028,Marie-Theres Nadig,F,25.0,165.0,64.0,Switzerland,SUI,1980 Winter,1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Women's Downhill,Bronze
84038,Vladimr Nadrchal,M,25.0,172.0,73.0,Czechoslovakia,TCH,1964 Winter,1964,Winter,Innsbruck,Ice Hockey,Ice Hockey Men's Ice Hockey,Bronze
84053,Karl Henriksen Nag (Naig-),M,26.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,Bronze
84055,Theodor Henriksen Nag (Naig-),M,29.0,,,Norway,NOR,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,Bronze
84064,Kiyofumi Nagai,M,25.0,175.0,81.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Keirin,Bronze
84093,Takanori Nagase,M,22.0,181.0,81.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Middleweight,Bronze
84132,Hans Ngle,M,26.0,,,Germany-2,GER,1928 Winter,1928,Winter,Sankt Moritz,Bobsleigh,Bobsleigh Men's Four/Five,Bronze
84146,Anik Nagy,F,26.0,186.0,75.0,Hungary,HUN,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,Bronze
84161,Ilona Nagy,F,25.0,178.0,76.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Bronze
84162,Imre Nagy,M,31.0,175.0,67.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
84168,Jzsef Nagy,M,26.0,,,Hungary,HUN,1908 Summer,1908,Summer,London,Athletics,"Athletics Men's 1,600 metres Medley Relay",Bronze
84179,Lszl Nagy,M,24.0,168.0,63.0,Hungary-1,HUN,1952 Winter,1952,Winter,Oslo,Figure Skating,Figure Skating Mixed Pairs,Bronze
84179,Lszl Nagy,M,28.0,168.0,63.0,Hungary,HUN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,Bronze
84181,Marianna Nagy,F,23.0,158.0,48.0,Hungary-1,HUN,1952 Winter,1952,Winter,Oslo,Figure Skating,Figure Skating Mixed Pairs,Bronze
84181,Marianna Nagy,F,27.0,158.0,48.0,Hungary,HUN,1956 Winter,1956,Winter,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,Bronze
84198,"Zsuzsanna ""Zsuzsa"" Nagy",F,20.0,170.0,66.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,Bronze
84201,Marianna Nagy-Gdor,F,18.0,170.0,58.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Handball,Handball Women's Handball,Bronze
84202,Margit Nagy-Sndor,F,15.0,,,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Women's Team All-Around,Bronze
84233,Emi Naito,F,24.0,162.0,63.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Bronze
84234,Katsutoshi Naito,M,29.0,,,Japan,JPN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Featherweight, Freestyle",Bronze
84241,Karolina Naja,F,22.0,165.0,63.0,Poland,POL,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
84241,Karolina Naja,F,26.0,165.0,63.0,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
84261,Kumi Nakada,F,18.0,175.0,62.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Volleyball,Volleyball Women's Volleyball,Bronze
84284,Riho Nakajima,F,18.0,165.0,57.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
84290,Kanami Nakamaki,F,24.0,167.0,58.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
84292,Hitomi Nakamichi,F,26.0,159.0,53.0,Japan,JPN,2012 Summer,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Bronze
84296,Hiroshi Nakamoto,M,25.0,178.0,80.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Bronze
84315,Mai Nakamura,F,21.0,170.0,67.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
84316,Mai Nakamura,F,27.0,163.0,56.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
84318,Misato Nakamura,F,19.0,157.0,52.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Judo,Judo Women's Half-Lightweight,Bronze
84318,Misato Nakamura,F,27.0,157.0,52.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Lightweight,Bronze
84319,Norihiro Nakamura,M,31.0,180.0,94.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Baseball,Baseball Men's Baseball,Bronze
84321,Reiko Nakamura,F,22.0,166.0,55.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Backstroke,Bronze
84321,Reiko Nakamura,F,26.0,166.0,55.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Backstroke,Bronze
84332,Taniko Nakamura-Mitsukuri,F,21.0,158.0,50.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Women's Team All-Around,Bronze
84342,Yuko Nakanishi,F,23.0,165.0,54.0,Japan,JPN,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Butterfly,Bronze
84359,Miki Nakao,F,22.0,162.0,48.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,Bronze
84381,Akinori Nakayama,M,25.0,163.0,59.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
