ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
67283,Leslie Francis Law,M,39.0,183.0,74.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
67297,Erika Lyn Lawler,F,23.0,152.0,59.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
67302,"Raymond E. ""Ray"" Lawler",M,16.0,,,Christian Brothers' College-1,USA,1904 Summer,1904,Summer,St. Louis,Football,Football Men's Football,Silver
67307,Albert Lawrence,M,23.0,175.0,76.0,Jamaica,JAM,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
67323,"Jacqueline ""Jacqui"" Lawrence",F,26.0,176.0,62.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Singles, Slalom",Silver
67335,Tayna Lawrence,F,24.0,163.0,61.0,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,Silver
67335,Tayna Lawrence,F,24.0,163.0,61.0,Jamaica,JAM,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
67346,A. Lawry,M,,,,Cornwall,GBR,1908 Summer,1908,Summer,London,Rugby,Rugby Men's Rugby,Silver
67364,Edwige Lawson-Wade,F,33.0,166.0,60.0,France,FRA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
67372,Shankar Pillay Laxman,M,27.0,167.0,64.0,India,IND,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Silver
67374,Charles Downing Lay,M,58.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Designs For Town Planning",Silver
67375,"Jeffrey Donald ""Jeff"" Lay",M,26.0,188.0,71.0,Canada,CAN,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,Silver
67392,"Donald Robert ""Don"" Laz",M,23.0,188.0,82.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Pole Vault,Silver
67394,Tamara Vasilyevna Lazakovich,F,18.0,162.0,51.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,Silver
67402,Reka Zsofia Lazr-Szabo,F,29.0,168.0,58.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Fencing,"Fencing Women's Foil, Team",Silver
67415,Konstantinos Lazaros,M,,,,Omas Helliniki P. S.,GRE,1906 Summer,1906,Summer,Athina,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
67416,"Spyridon ""Spyros"" Lazaros",M,,,,Omas Helliniki P. S.,GRE,1906 Summer,1906,Summer,Athina,Tug-Of-War,Tug-Of-War Men's Tug-Of-War,Silver
67430,Aivars Lazdenieks,M,22.0,200.0,100.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Quadruple Sculls,Silver
67439,Pedro Luis Lazo Iglesias,M,27.0,192.0,107.0,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Silver
67439,Pedro Luis Lazo Iglesias,M,35.0,192.0,107.0,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Silver
67441,Suzana Lazovi,F,20.0,178.0,72.0,Montenegro,MNE,2012 Summer,2012,Summer,London,Handball,Handball Women's Handball,Silver
67444,Mariya Mikhaylovna Lazuk,F,16.0,161.0,39.0,Belarus,BLR,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
67447,Larisa Yevgenyevna Lazutina (Ptitsyna-),F,32.0,167.0,57.0,Russia,RUS,1998 Winter,1998,Winter,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,Silver
67460,Tomasz apiski,M,22.0,184.0,80.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Football,Football Men's Football,Silver
67466,Jan azarski,M,31.0,,,Poland,POL,1924 Summer,1924,Summer,Paris,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
67468,Marek bik,M,30.0,180.0,80.0,Poland,POL,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver
67475,Le Jingyi,F,17.0,178.0,68.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
67475,Le Jingyi,F,21.0,178.0,68.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,Silver
67475,Le Jingyi,F,21.0,178.0,68.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
67476,Le Maosheng,M,26.0,163.0,63.0,China,CHN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Featherweight,Silver
67492,Gabriel Charles Jean Le Bret,M,27.0,,,Crabe II-1,FRA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 0.5-1 Ton,Silver
67496,Chad Guy Bertrand le Clos,M,20.0,190.0,83.0,South Africa,RSA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Butterfly,Silver
67496,Chad Guy Bertrand le Clos,M,24.0,190.0,83.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,Silver
67496,Chad Guy Bertrand le Clos,M,24.0,190.0,83.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Butterfly,Silver
67499,Latitia Le Corguill,F,22.0,163.0,63.0,France,FRA,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's BMX,Silver
67514,Ren Jean Le Grevs,M,22.0,165.0,65.0,France,FRA,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
67519,Philippe Le Hardy de Beaulieu,M,,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's epee, Team",Silver
67538,Erwann Lucien douard Le Pchoux,M,34.0,171.0,65.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Silver
67568,Henry Meredith Leaf,M,45.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Racquets,Racquets Men's Singles,Silver
67570,"Cornelius ""Con"" Leahy",M,29.0,,,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's Triple Jump,Silver
67570,"Cornelius ""Con"" Leahy",M,32.0,,,Great Britain,GBR,1908 Summer,1908,Summer,London,Athletics,Athletics Men's High Jump,Silver
67571,"Patrick Joseph ""Pat"" Leahy",M,22.0,,,Great Britain,GBR,1900 Summer,1900,Summer,Paris,Athletics,Athletics Men's High Jump,Silver
67589,David Francis Lean,M,21.0,182.0,65.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
67596,John Scott Leary,M,22.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Swimming,Swimming Men's 50 yard Freestyle,Silver
67602,Lillie Mae Leatherwood (-King),F,24.0,168.0,56.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
67611,Alain Jean Jacques Lebas,M,26.0,184.0,77.0,France,FRA,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Silver
67615,Patrick-Mikael Lebeau,M,21.0,178.0,78.0,Canada,CAN,1992 Winter,1992,Winter,Albertville,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
67621,Yury Vasilyevich Lebedev,M,28.0,178.0,77.0,Soviet Union,URS,1980 Winter,1980,Winter,Lake Placid,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
67625,Tatyana Romanovna Lebedeva,F,24.0,170.0,61.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Triple Jump,Silver
67625,Tatyana Romanovna Lebedeva,F,32.0,170.0,61.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Long Jump,Silver
67625,Tatyana Romanovna Lebedeva,F,32.0,170.0,61.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Triple Jump,Silver
67640,Guillaume LeBlanc,M,30.0,183.0,74.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Men's 20 kilometres Walk,Silver
67646,Anouk Leblanc-Boucher,F,21.0,170.0,62.0,Canada,CAN,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Silver
67668,Cline Lebrun,F,24.0,169.0,77.0,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Heavyweight,Silver
67674,Jean-Claude Lecante,M,22.0,,,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
67686,Vesela Nikolaeva Lecheva (-Veleva),F,24.0,170.0,60.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",Silver
67686,Vesela Nikolaeva Lecheva (-Veleva),F,28.0,170.0,60.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Shooting,"Shooting Women's Air Rifle, 10 metres",Silver
67698,John MacMillan Stirling Lecky,M,19.0,193.0,84.0,Canada,CAN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,Silver
67701,John Clark LeClair,M,32.0,190.0,104.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
67717,Georges Marcel Lecointe,M,26.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Silver
67726,Maurice Marie Lecoq,M,46.0,,,France,FRA,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",Silver
67741,Brian Richard Ledbetter,M,28.0,188.0,91.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's One Person Dinghy,Silver
67746,"Kathleen Genevieve ""Katie"" Ledecky",F,19.0,183.0,73.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
67759,Pavel Serafimovich Lednyov,M,25.0,184.0,80.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
67759,Pavel Serafimovich Lednyov,M,33.0,184.0,80.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver
67764,Tatyana Mikhaylovna Ledovskaya,F,22.0,171.0,60.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's 400 metres Hurdles,Silver
67770,Mark Leduc,M,28.0,172.0,63.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Welterweight,Silver
67778,Lee Bae-Yeong,M,24.0,162.0,69.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Lightweight,Silver
67784,Lee Bo-Na,F,23.0,168.0,59.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Shooting,Shooting Women's Double Trap,Silver
67787,Lee Bong-Ju,M,27.0,167.0,56.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,Silver
67818,Lee Chong Wei,M,25.0,170.0,68.0,Malaysia,MAS,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Men's Singles,Silver
67818,Lee Chong Wei,M,29.0,170.0,68.0,Malaysia,MAS,2012 Summer,2012,Summer,London,Badminton,Badminton Men's Singles,Silver
67818,Lee Chong Wei,M,33.0,170.0,68.0,Malaysia,MAS,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Men's Singles,Silver
67831,Lee Dae-Hun,M,20.0,183.0,70.0,South Korea,KOR,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Flyweight,Silver
67844,Lee Dong-Su,M,26.0,182.0,73.0,South Korea-1,KOR,2000 Summer,2000,Summer,Sydney,Badminton,Badminton Men's Doubles,Silver
67844,Lee Dong-Su,M,30.0,182.0,73.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Badminton,Badminton Men's Doubles,Silver
67853,Lee Eun-Byeol,F,18.0,154.0,46.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 1,500 metres",Silver
67856,Lee Eun-Gyeong,F,23.0,,,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,Silver
67865,Lee Eun-Sil,F,27.0,167.0,55.0,South Korea-1,KOR,2004 Summer,2004,Summer,Athina,Table Tennis,Table Tennis Women's Doubles,Silver
67866,Lee Eun-Yeong,F,22.0,164.0,56.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,Silver
67885,Lee Gong-Ju,F,24.0,163.0,50.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,Silver
67903,Lee Gyeong-Won,F,28.0,160.0,58.0,South Korea-1,KOR,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Women's Doubles,Silver
67924,Lee Ho-Eung,M,19.0,172.0,69.0,South Korea,KOR,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
67926,Lee Ho-Seok,M,19.0,168.0,60.0,South Korea,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Silver
67926,Lee Ho-Seok,M,19.0,168.0,60.0,South Korea,KOR,2006 Winter,2006,Winter,Torino,Short Track Speed Skating,"Short Track Speed Skating Men's 1,500 metres",Silver
67926,Lee Ho-Seok,M,23.0,168.0,60.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 1,000 metres",Silver
67926,Lee Ho-Seok,M,23.0,168.0,60.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
67952,Lee Hyeong-Suk,F,19.0,173.0,65.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
67958,Lee Hyo-Jeong,F,27.0,181.0,74.0,South Korea-1,KOR,2008 Summer,2008,Summer,Beijing,Badminton,Badminton Women's Doubles,Silver
68002,Lee Jeong-Su,M,20.0,173.0,60.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
68009,Lee Ji-Yeong,F,24.0,,,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Women's Hockey,Silver
68029,Lee Ju-Hyeong,M,27.0,163.0,61.0,South Korea,KOR,2000 Summer,2000,Summer,Sydney,Gymnastics,Gymnastics Men's Parallel Bars,Silver
68033,Lee Jun-Hwan,M,20.0,181.0,74.0,South Korea,KOR,1998 Winter,1998,Winter,Nagano,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
68056,Lee Mi-Ja,F,20.0,175.0,67.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Women's Basketball,Silver
68095,Lee Sang-Eun,F,21.0,172.0,68.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Handball,Handball Women's Handball,Silver
68095,Lee Sang-Eun,F,29.0,172.0,68.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Handball,Handball Women's Handball,Silver
68105,Lee Sang-Hyo,M,27.0,181.0,77.0,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Handball,Handball Men's Handball,Silver
68132,Lee Seong-Jin,F,19.0,164.0,65.0,South Korea,KOR,2004 Summer,2004,Summer,Athina,Archery,Archery Women's Individual,Silver
68135,Lee Seung-Bae,M,25.0,184.0,81.0,South Korea,KOR,1996 Summer,1996,Summer,Atlanta,Boxing,Boxing Men's Light-Heavyweight,Silver
68140,Lee Seung-Hun,M,21.0,178.0,70.0,South Korea,KOR,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Men's 5,000 metres",Silver
68140,Lee Seung-Hun,M,25.0,178.0,70.0,South Korea,KOR,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver
68163,Lee Sun-I,F,18.0,170.0,63.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,Silver
68189,"Willis Augustus Lee, Jr.",M,31.0,179.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Shooting,"Shooting Men's Military Rifle, Standing, 300 metres, Team",Silver
68200,Lee Yeong-Ja,F,20.0,169.0,62.0,South Korea,KOR,1984 Summer,1984,Summer,Los Angeles,Handball,Handball Women's Handball,Silver
68222,Zoe Samantha Lee,F,30.0,176.0,70.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,Silver
68234,"Gerald Grant ""Gerry"" Leeman",M,26.0,,,United States,USA,1948 Summer,1948,Summer,London,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver
68241,"Bernardus Petrus ""Bernard"" Leene",M,33.0,180.0,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Silver
68254,Brian Joseph Leetch,M,33.0,185.0,91.0,United States,USA,2002 Winter,2002,Winter,Salt Lake City,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
68259,Rolf Lefdahl,M,25.0,,,Norway,NOR,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
68266,Janou Lefbvre (-Tissot),F,19.0,167.0,60.0,France,FRA,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
68266,Janou Lefbvre (-Tissot),F,23.0,167.0,60.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
68271,Clment Lefert,M,24.0,185.0,73.0,France,FRA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
68275,Fabien Lefvre,M,26.0,178.0,70.0,France,FRA,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, Slalom",Silver
68281,Marius Ludvig Lefevre,M,37.0,,,Denmark,DEN,1912 Summer,1912,Summer,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Swedish System",Silver
68286,Enzo-Boris Lefort,M,24.0,190.0,80.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",Silver
68288,Patrick Lefoulon,M,26.0,175.0,73.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
68296,Guy Robert Marie Joseph Lefrant,M,29.0,174.0,73.0,France,FRA,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Silver
68296,Guy Robert Marie Joseph Lefrant,M,41.0,174.0,73.0,France,FRA,1964 Summer,1964,Summer,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
68324,Aleksandr Gennadyevich Legkov,M,30.0,177.0,65.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
68360,Bernhard Lehmann,M,35.0,185.0,91.0,East Germany-1,GDR,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Two,Silver
68360,Bernhard Lehmann,M,35.0,185.0,91.0,East Germany-2,GDR,1984 Winter,1984,Winter,Sarajevo,Bobsleigh,Bobsleigh Men's Four,Silver
68367,Heike Lehmann (-Grund),F,18.0,179.0,68.0,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Silver
68371,Jens Lehmann,M,24.0,188.0,82.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Silver
68371,Jens Lehmann,M,32.0,188.0,82.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Silver
68382,Ulrich Lehmann,M,32.0,184.0,75.0,Switzerland,SUI,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
68384,Walter Lehmann,M,29.0,,,Switzerland,SUI,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Individual All-Around,Silver
68384,Walter Lehmann,M,29.0,,,Switzerland,SUI,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
68384,Walter Lehmann,M,29.0,,,Switzerland,SUI,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Horizontal Bar,Silver
68415,Jere Kalervo Lehtinen,M,32.0,183.0,88.5,Finland,FIN,2006 Winter,2006,Winter,Torino,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
68416,Lauri Aleksanteri Lehtinen,M,27.0,174.0,64.0,Finland,FIN,1936 Summer,1936,Summer,Berlin,Athletics,"Athletics Men's 5,000 metres",Silver
68433,Erkki Tapani Lehtonen,M,31.0,178.0,80.0,Finland,FIN,1988 Winter,1988,Winter,Calgary,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
68440,Mirja Annikki Lehtonen (-Kierros),F,21.0,165.0,54.0,Finland,FIN,1964 Winter,1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Silver
68449,Lei Li,F,28.0,166.0,56.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Softball,Softball Women's Softball,Silver
68490,Leila de Souza Sobral Freitas,F,21.0,187.0,83.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Women's Basketball,Silver
68501,Eino Aukusti Leino,M,33.0,174.0,71.0,Finland,FIN,1924 Summer,1924,Summer,Paris,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
68518,Walter Leiser,M,21.0,,,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Fours,Silver
68545,"Mathias ""Hias"" Leitner",M,24.0,,,Austria,AUT,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Slalom,Silver
68586,ana Lelas,F,18.0,188.0,70.0,Yugoslavia,YUG,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Silver
68595,Henryk Leliwa-Roycewicz,M,38.0,180.0,75.0,Poland,POL,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Silver
68598,Charles Louis Lelong,M,21.0,,,France,FRA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
68602,Hans Schumann Lem,M,19.0,169.0,86.0,Norway,NOR,1908 Summer,1908,Summer,London,Gymnastics,Gymnastics Men's Team All-Around,Silver
68634,Dezs Lemhnyi (Kollmann),M,30.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver
68659,Ren Alphonse Lemoine,M,30.0,,,France,FRA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",Silver
68663,S. Lemonis,M,,,,"Phalainis ton Thorichtou ""Hydra""-2",GRE,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Silver
68693,Karen Lende O'Connor,F,38.0,168.0,55.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
68706,Olivier Serge Lenglet,M,24.0,182.0,70.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Team",Silver
68714,Julius Lenhart,M,28.0,168.0,,Austria,AUT,1904 Summer,1904,Summer,St. Louis,Gymnastics,"Gymnastics Men's Individual All-Around, Apparatus Work",Silver
68741,"Lisbeth Constance ""Libby"" Lenton-Trickett",F,23.0,167.0,60.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Freestyle,Silver
68763,ngel Len Gozalo,M,44.0,173.0,72.0,Spain,ESP,1952 Summer,1952,Summer,Helsinki,Shooting,"Shooting Men's Free Pistol, 50 metres",Silver
68781,Yankiel Len Alarcon,M,26.0,163.0,54.0,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Boxing,Boxing Men's Bantamweight,Silver
68783,"Charles Fredrick Leonard, Jr.",M,23.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Modern Pentathlon,Modern Pentathlon Men's Individual,Silver
68787,Silvio Leonard Sarra,M,24.0,173.0,64.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,Silver
68794,Heorhiy Ihorovych Leonchuk,M,30.0,193.0,82.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Mixed Skiff,Silver
68797,Peter Leone,M,35.0,,,United States,USA,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
68804,Carolin Leonhardt,F,19.0,175.0,64.0,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
68804,Carolin Leonhardt,F,27.0,175.0,64.0,Germany,GER,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
68810,Valerios Leonidis,M,30.0,164.0,64.0,Greece,GRE,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Featherweight,Silver
68823,Viktor Anatolyevich Leontyev,M,24.0,168.0,63.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,Silver
68834,Victoria Lepdatu,F,21.0,,,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Silver
68839,Marcel Pierre Lepan,M,14.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Silver
68881,Florence Lepron,F,27.0,182.0,64.0,France,FRA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Silver
68889,Tommaso Lequio di Assaba,M,30.0,,,Italy,ITA,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Jumping, Individual",Silver
68931,Paul Louis Eugne Dsir Leroy,M,36.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Team",Silver
68931,Paul Louis Eugne Dsir Leroy,M,36.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Team",Silver
68932,Robert LeRoy,M,19.0,,,United States,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Singles,Silver
68932,Robert LeRoy,M,19.0,,,United States-2,USA,1904 Summer,1904,Summer,St. Louis,Tennis,Tennis Men's Doubles,Silver
